,Ticker,CIK,10-K Report Date,Notes Link,10-K Report URL
340,JLL,0001037976,000103797617000012,https://www.sec.gov/Archives/edgar/data/0001037976/000103797617000012/R40.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-17-000012.txt
341,JLL,0001037976,000103797617000012,https://www.sec.gov/Archives/edgar/data/0001037976/000103797617000012/R76.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-17-000012.txt
342,JLL,0001037976,000103797616000086,https://www.sec.gov/Archives/edgar/data/0001037976/000103797616000086/R21.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-16-000086.txt
343,JLL,0001037976,000103797616000086,https://www.sec.gov/Archives/edgar/data/0001037976/000103797616000086/R38.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-16-000086.txt
344,JLL,0001037976,000103797616000086,https://www.sec.gov/Archives/edgar/data/0001037976/000103797616000086/R71.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-16-000086.txt
345,JLL,0001037976,000103797615000018,https://www.sec.gov/Archives/edgar/data/0001037976/000103797615000018/R21.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-15-000018.txt
346,JLL,0001037976,000103797615000018,https://www.sec.gov/Archives/edgar/data/0001037976/000103797615000018/R37.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-15-000018.txt
347,JLL,0001037976,000103797615000018,https://www.sec.gov/Archives/edgar/data/0001037976/000103797615000018/R68.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-15-000018.txt
348,JLL,0001037976,000103797614000017,https://www.sec.gov/Archives/edgar/data/0001037976/000103797614000017/R21.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-14-000017.txt
349,JLL,0001037976,000103797614000017,https://www.sec.gov/Archives/edgar/data/0001037976/000103797614000017/R35.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-14-000017.txt
350,JLL,0001037976,000103797614000017,https://www.sec.gov/Archives/edgar/data/0001037976/000103797614000017/R67.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-14-000017.txt
351,JLL,0001037976,000114036113009386,https://www.sec.gov/Archives/edgar/data/0001037976/000114036113009386/R20.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001140361-13-009386.txt
352,JLL,0001037976,000114036113009386,https://www.sec.gov/Archives/edgar/data/0001037976/000114036113009386/R32.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001140361-13-009386.txt
353,JLL,0001037976,000114036113009386,https://www.sec.gov/Archives/edgar/data/0001037976/000114036113009386/R50.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001140361-13-009386.txt
354,LHCG,0001303313,000130331320000007,https://www.sec.gov/Archives/edgar/data/0001303313/000130331320000007/R9.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-20-000007.txt
355,LHCG,0001303313,000130331320000007,https://www.sec.gov/Archives/edgar/data/0001303313/000130331320000007/R24.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-20-000007.txt
356,LHCG,0001303313,000130331320000007,https://www.sec.gov/Archives/edgar/data/0001303313/000130331320000007/R39.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-20-000007.txt
357,LHCG,0001303313,000130331320000007,https://www.sec.gov/Archives/edgar/data/0001303313/000130331320000007/R40.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-20-000007.txt
358,LHCG,0001303313,000130331320000007,https://www.sec.gov/Archives/edgar/data/0001303313/000130331320000007/R41.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-20-000007.txt
359,LHCG,0001303313,000130331319000016,https://www.sec.gov/Archives/edgar/data/0001303313/000130331319000016/R10.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-19-000016.txt
360,LHCG,0001303313,000130331319000016,https://www.sec.gov/Archives/edgar/data/0001303313/000130331319000016/R45.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-19-000016.txt
361,LHCG,0001303313,000130331318000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331318000005/R9.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-18-000005.txt
362,LHCG,0001303313,000130331318000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331318000005/R25.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-18-000005.txt
363,LHCG,0001303313,000130331318000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331318000005/R40.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-18-000005.txt
364,LHCG,0001303313,000130331318000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331318000005/R41.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-18-000005.txt
365,LHCG,0001303313,000130331318000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331318000005/R42.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-18-000005.txt
366,LHCG,0001303313,000130331317000030,https://www.sec.gov/Archives/edgar/data/0001303313/000130331317000030/R10.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-17-000030.txt
367,LHCG,0001303313,000130331317000030,https://www.sec.gov/Archives/edgar/data/0001303313/000130331317000030/R26.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-17-000030.txt
368,LHCG,0001303313,000130331317000030,https://www.sec.gov/Archives/edgar/data/0001303313/000130331317000030/R41.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-17-000030.txt
369,LHCG,0001303313,000130331317000030,https://www.sec.gov/Archives/edgar/data/0001303313/000130331317000030/R42.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-17-000030.txt
370,LHCG,0001303313,000130331317000030,https://www.sec.gov/Archives/edgar/data/0001303313/000130331317000030/R43.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-17-000030.txt
371,LHCG,0001303313,000130331316000035,https://www.sec.gov/Archives/edgar/data/0001303313/000130331316000035/R10.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-16-000035.txt
372,LHCG,0001303313,000130331316000035,https://www.sec.gov/Archives/edgar/data/0001303313/000130331316000035/R25.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-16-000035.txt
373,LHCG,0001303313,000130331316000035,https://www.sec.gov/Archives/edgar/data/0001303313/000130331316000035/R41.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-16-000035.txt
374,LHCG,0001303313,000130331316000035,https://www.sec.gov/Archives/edgar/data/0001303313/000130331316000035/R42.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-16-000035.txt
375,LHCG,0001303313,000130331316000035,https://www.sec.gov/Archives/edgar/data/0001303313/000130331316000035/R43.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-16-000035.txt
376,LHCG,0001303313,000130331315000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331315000005/R10.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-15-000005.txt
377,LHCG,0001303313,000130331315000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331315000005/R25.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-15-000005.txt
378,LHCG,0001303313,000130331315000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331315000005/R40.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-15-000005.txt
379,LHCG,0001303313,000130331315000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331315000005/R41.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-15-000005.txt
380,LHCG,0001303313,000130331315000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331315000005/R42.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-15-000005.txt
381,LHCG,0001303313,000130331315000005,https://www.sec.gov/Archives/edgar/data/0001303313/000130331315000005/R43.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001303313-15-000005.txt
382,LHCG,0001303313,000119312514086648,https://www.sec.gov/Archives/edgar/data/0001303313/000119312514086648/R9.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-14-086648.txt
383,LHCG,0001303313,000119312514086648,https://www.sec.gov/Archives/edgar/data/0001303313/000119312514086648/R25.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-14-086648.txt
384,LHCG,0001303313,000119312514086648,https://www.sec.gov/Archives/edgar/data/0001303313/000119312514086648/R40.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-14-086648.txt
385,LHCG,0001303313,000119312514086648,https://www.sec.gov/Archives/edgar/data/0001303313/000119312514086648/R41.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-14-086648.txt
386,LHCG,0001303313,000119312514086648,https://www.sec.gov/Archives/edgar/data/0001303313/000119312514086648/R42.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-14-086648.txt
387,LHCG,0001303313,000119312514086648,https://www.sec.gov/Archives/edgar/data/0001303313/000119312514086648/R43.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-14-086648.txt
388,LHCG,0001303313,000119312514086648,https://www.sec.gov/Archives/edgar/data/0001303313/000119312514086648/R44.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-14-086648.txt
389,LHCG,0001303313,000119312513112605,https://www.sec.gov/Archives/edgar/data/0001303313/000119312513112605/R10.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-13-112605.txt
390,LHCG,0001303313,000119312513112605,https://www.sec.gov/Archives/edgar/data/0001303313/000119312513112605/R25.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-13-112605.txt
391,LHCG,0001303313,000119312513112605,https://www.sec.gov/Archives/edgar/data/0001303313/000119312513112605/R39.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-13-112605.txt
392,LHCG,0001303313,000119312513112605,https://www.sec.gov/Archives/edgar/data/0001303313/000119312513112605/R40.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-13-112605.txt
393,LHCG,0001303313,000119312513112605,https://www.sec.gov/Archives/edgar/data/0001303313/000119312513112605/R41.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-13-112605.txt
394,LHCG,0001303313,000119312513112605,https://www.sec.gov/Archives/edgar/data/0001303313/000119312513112605/R42.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-13-112605.txt
395,LHCG,0001303313,000119312512116859,https://www.sec.gov/Archives/edgar/data/0001303313/000119312512116859/R11.htm,https://www.sec.gov/Archives/edgar/data/0001303313/0001193125-12-116859.txt
396,MD,0000893949,000119312520042622,https://www.sec.gov/Archives/edgar/data/0000893949/000119312520042622/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-20-042622.txt
397,MD,0000893949,000119312520042622,https://www.sec.gov/Archives/edgar/data/0000893949/000119312520042622/R51.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-20-042622.txt
398,MD,0000893949,000119312519040891,https://www.sec.gov/Archives/edgar/data/0000893949/000119312519040891/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-19-040891.txt
399,MD,0000893949,000119312519040891,https://www.sec.gov/Archives/edgar/data/0000893949/000119312519040891/R48.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-19-040891.txt
400,MD,0000893949,000119312518045748,https://www.sec.gov/Archives/edgar/data/0000893949/000119312518045748/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-18-045748.txt
401,MD,0000893949,000119312518045748,https://www.sec.gov/Archives/edgar/data/0000893949/000119312518045748/R30.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-18-045748.txt
402,MD,0000893949,000119312518045748,https://www.sec.gov/Archives/edgar/data/0000893949/000119312518045748/R49.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-18-045748.txt
403,MD,0000893949,000119312518045748,https://www.sec.gov/Archives/edgar/data/0000893949/000119312518045748/R50.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-18-045748.txt
404,MD,0000893949,000119312517038250,https://www.sec.gov/Archives/edgar/data/0000893949/000119312517038250/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-17-038250.txt
405,MD,0000893949,000119312517038250,https://www.sec.gov/Archives/edgar/data/0000893949/000119312517038250/R30.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-17-038250.txt
406,MD,0000893949,000119312517038250,https://www.sec.gov/Archives/edgar/data/0000893949/000119312517038250/R50.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-17-038250.txt
407,MD,0000893949,000119312517038250,https://www.sec.gov/Archives/edgar/data/0000893949/000119312517038250/R51.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-17-038250.txt
408,MD,0000893949,000119312517038250,https://www.sec.gov/Archives/edgar/data/0000893949/000119312517038250/R52.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-17-038250.txt
409,MD,0000893949,000119312516459842,https://www.sec.gov/Archives/edgar/data/0000893949/000119312516459842/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-16-459842.txt
410,MD,0000893949,000119312516459842,https://www.sec.gov/Archives/edgar/data/0000893949/000119312516459842/R29.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-16-459842.txt
411,MD,0000893949,000119312516459842,https://www.sec.gov/Archives/edgar/data/0000893949/000119312516459842/R50.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-16-459842.txt
412,MD,0000893949,000119312516459842,https://www.sec.gov/Archives/edgar/data/0000893949/000119312516459842/R51.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-16-459842.txt
413,MD,0000893949,000119312516459842,https://www.sec.gov/Archives/edgar/data/0000893949/000119312516459842/R52.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-16-459842.txt
414,MD,0000893949,000119312515039201,https://www.sec.gov/Archives/edgar/data/0000893949/000119312515039201/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-15-039201.txt
415,MD,0000893949,000119312515039201,https://www.sec.gov/Archives/edgar/data/0000893949/000119312515039201/R30.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-15-039201.txt
416,MD,0000893949,000119312515039201,https://www.sec.gov/Archives/edgar/data/0000893949/000119312515039201/R50.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-15-039201.txt
417,MD,0000893949,000119312515039201,https://www.sec.gov/Archives/edgar/data/0000893949/000119312515039201/R51.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-15-039201.txt
418,MD,0000893949,000119312515039201,https://www.sec.gov/Archives/edgar/data/0000893949/000119312515039201/R52.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-15-039201.txt
419,MD,0000893949,000119312514045903,https://www.sec.gov/Archives/edgar/data/0000893949/000119312514045903/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-14-045903.txt
420,MD,0000893949,000119312514045903,https://www.sec.gov/Archives/edgar/data/0000893949/000119312514045903/R30.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-14-045903.txt
421,MD,0000893949,000119312514045903,https://www.sec.gov/Archives/edgar/data/0000893949/000119312514045903/R48.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-14-045903.txt
422,MD,0000893949,000119312514045903,https://www.sec.gov/Archives/edgar/data/0000893949/000119312514045903/R49.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-14-045903.txt
423,MD,0000893949,000119312514045903,https://www.sec.gov/Archives/edgar/data/0000893949/000119312514045903/R50.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-14-045903.txt
424,MD,0000893949,000119312513062738,https://www.sec.gov/Archives/edgar/data/0000893949/000119312513062738/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-13-062738.txt
425,MD,0000893949,000119312513062738,https://www.sec.gov/Archives/edgar/data/0000893949/000119312513062738/R29.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-13-062738.txt
426,MD,0000893949,000119312513062738,https://www.sec.gov/Archives/edgar/data/0000893949/000119312513062738/R47.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-13-062738.txt
427,MD,0000893949,000119312513062738,https://www.sec.gov/Archives/edgar/data/0000893949/000119312513062738/R48.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-13-062738.txt
428,MD,0000893949,000119312512089192,https://www.sec.gov/Archives/edgar/data/0000893949/000119312512089192/R12.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-12-089192.txt
429,MD,0000893949,000119312512089192,https://www.sec.gov/Archives/edgar/data/0000893949/000119312512089192/R29.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-12-089192.txt
430,MD,0000893949,000119312512089192,https://www.sec.gov/Archives/edgar/data/0000893949/000119312512089192/R47.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-12-089192.txt
431,MD,0000893949,000119312512089192,https://www.sec.gov/Archives/edgar/data/0000893949/000119312512089192/R48.htm,https://www.sec.gov/Archives/edgar/data/0000893949/0001193125-12-089192.txt
432,MDU,0000067716,000006771619000019,https://www.sec.gov/Archives/edgar/data/0000067716/000006771619000019/R11.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-19-000019.txt
433,MDU,0000067716,000006771619000019,https://www.sec.gov/Archives/edgar/data/0000067716/000006771619000019/R38.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-19-000019.txt
434,MDU,0000067716,000006771619000019,https://www.sec.gov/Archives/edgar/data/0000067716/000006771619000019/R67.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-19-000019.txt
435,MDU,0000067716,000006771619000019,https://www.sec.gov/Archives/edgar/data/0000067716/000006771619000019/R68.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-19-000019.txt
436,MDU,0000067716,000006771615000027,https://www.sec.gov/Archives/edgar/data/0000067716/000006771615000027/R9.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-15-000027.txt
437,MDU,0000067716,000006771615000027,https://www.sec.gov/Archives/edgar/data/0000067716/000006771615000027/R63.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-15-000027.txt
438,MDU,0000067716,000006771614000029,https://www.sec.gov/Archives/edgar/data/0000067716/000006771614000029/R9.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-14-000029.txt
439,MDU,0000067716,000006771614000029,https://www.sec.gov/Archives/edgar/data/0000067716/000006771614000029/R65.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-14-000029.txt
440,MDU,0000067716,000006771613000021,https://www.sec.gov/Archives/edgar/data/0000067716/000006771613000021/R9.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-13-000021.txt
441,MDU,0000067716,000006771613000021,https://www.sec.gov/Archives/edgar/data/0000067716/000006771613000021/R61.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-13-000021.txt
442,MDU,0000067716,000006771612000031,https://www.sec.gov/Archives/edgar/data/0000067716/000006771612000031/R8.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-12-000031.txt
443,MDU,0000067716,000006771612000031,https://www.sec.gov/Archives/edgar/data/0000067716/000006771612000031/R52.htm,https://www.sec.gov/Archives/edgar/data/0000067716/0000067716-12-000031.txt
444,MINI,0000911109,000156459020003072,https://www.sec.gov/Archives/edgar/data/0000911109/000156459020003072/R11.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-20-003072.txt
445,MINI,0000911109,000156459020003072,https://www.sec.gov/Archives/edgar/data/0000911109/000156459020003072/R30.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-20-003072.txt
446,MINI,0000911109,000156459020003072,https://www.sec.gov/Archives/edgar/data/0000911109/000156459020003072/R57.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-20-003072.txt
447,MINI,0000911109,000156459019001953,https://www.sec.gov/Archives/edgar/data/0000911109/000156459019001953/R12.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-19-001953.txt
448,MINI,0000911109,000156459019001953,https://www.sec.gov/Archives/edgar/data/0000911109/000156459019001953/R30.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-19-001953.txt
449,MINI,0000911109,000156459019001953,https://www.sec.gov/Archives/edgar/data/0000911109/000156459019001953/R57.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-19-001953.txt
450,MINI,0000911109,000156459018001284,https://www.sec.gov/Archives/edgar/data/0000911109/000156459018001284/R12.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-18-001284.txt
451,MINI,0000911109,000156459018001284,https://www.sec.gov/Archives/edgar/data/0000911109/000156459018001284/R29.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-18-001284.txt
452,MINI,0000911109,000156459018001284,https://www.sec.gov/Archives/edgar/data/0000911109/000156459018001284/R54.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-18-001284.txt
453,MINI,0000911109,000156459017000888,https://www.sec.gov/Archives/edgar/data/0000911109/000156459017000888/R12.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-17-000888.txt
454,MINI,0000911109,000156459017000888,https://www.sec.gov/Archives/edgar/data/0000911109/000156459017000888/R29.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-17-000888.txt
455,MINI,0000911109,000156459017000888,https://www.sec.gov/Archives/edgar/data/0000911109/000156459017000888/R53.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-17-000888.txt
456,MINI,0000911109,000156459016012409,https://www.sec.gov/Archives/edgar/data/0000911109/000156459016012409/R11.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-16-012409.txt
457,MINI,0000911109,000156459016012409,https://www.sec.gov/Archives/edgar/data/0000911109/000156459016012409/R31.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-16-012409.txt
458,MINI,0000911109,000156459016012409,https://www.sec.gov/Archives/edgar/data/0000911109/000156459016012409/R57.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001564590-16-012409.txt
459,MINI,0000911109,000119312515070030,https://www.sec.gov/Archives/edgar/data/0000911109/000119312515070030/R11.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-15-070030.txt
460,MINI,0000911109,000119312515070030,https://www.sec.gov/Archives/edgar/data/0000911109/000119312515070030/R31.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-15-070030.txt
461,MINI,0000911109,000119312515070030,https://www.sec.gov/Archives/edgar/data/0000911109/000119312515070030/R57.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-15-070030.txt
462,MINI,0000911109,000119312514055157,https://www.sec.gov/Archives/edgar/data/0000911109/000119312514055157/R22.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-14-055157.txt
463,MINI,0000911109,000119312514055157,https://www.sec.gov/Archives/edgar/data/0000911109/000119312514055157/R39.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-14-055157.txt
464,MINI,0000911109,000119312514055157,https://www.sec.gov/Archives/edgar/data/0000911109/000119312514055157/R83.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-14-055157.txt
465,MINI,0000911109,000119312513087336,https://www.sec.gov/Archives/edgar/data/0000911109/000119312513087336/R21.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-13-087336.txt
466,MINI,0000911109,000119312513087336,https://www.sec.gov/Archives/edgar/data/0000911109/000119312513087336/R35.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-13-087336.txt
467,MINI,0000911109,000119312513087336,https://www.sec.gov/Archives/edgar/data/0000911109/000119312513087336/R81.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-13-087336.txt
468,MINI,0000911109,000119312512088994,https://www.sec.gov/Archives/edgar/data/0000911109/000119312512088994/R20.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-12-088994.txt
469,MINI,0000911109,000119312512088994,https://www.sec.gov/Archives/edgar/data/0000911109/000119312512088994/R36.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-12-088994.txt
470,MINI,0000911109,000119312512088994,https://www.sec.gov/Archives/edgar/data/0000911109/000119312512088994/R81.htm,https://www.sec.gov/Archives/edgar/data/0000911109/0001193125-12-088994.txt
471,MOBL,0001470099,000155837017000593,https://www.sec.gov/Archives/edgar/data/0001470099/000155837017000593/R12.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-17-000593.txt
472,MOBL,0001470099,000155837017000593,https://www.sec.gov/Archives/edgar/data/0001470099/000155837017000593/R29.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-17-000593.txt
473,MOBL,0001470099,000155837017000593,https://www.sec.gov/Archives/edgar/data/0001470099/000155837017000593/R47.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-17-000593.txt
474,MOBL,0001470099,000155837017000593,https://www.sec.gov/Archives/edgar/data/0001470099/000155837017000593/R48.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-17-000593.txt
475,MOBL,0001470099,000155837017000593,https://www.sec.gov/Archives/edgar/data/0001470099/000155837017000593/R49.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-17-000593.txt
476,MOBL,0001470099,000155837016003380,https://www.sec.gov/Archives/edgar/data/0001470099/000155837016003380/R12.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-16-003380.txt
477,MOBL,0001470099,000155837016003380,https://www.sec.gov/Archives/edgar/data/0001470099/000155837016003380/R29.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-16-003380.txt
478,MOBL,0001470099,000155837016003380,https://www.sec.gov/Archives/edgar/data/0001470099/000155837016003380/R48.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-16-003380.txt
479,MOBL,0001470099,000155837016003380,https://www.sec.gov/Archives/edgar/data/0001470099/000155837016003380/R49.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-16-003380.txt
480,MOBL,0001470099,000155837016003380,https://www.sec.gov/Archives/edgar/data/0001470099/000155837016003380/R50.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-16-003380.txt
481,MOBL,0001470099,000155837015000233,https://www.sec.gov/Archives/edgar/data/0001470099/000155837015000233/R13.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-15-000233.txt
482,MOBL,0001470099,000155837015000233,https://www.sec.gov/Archives/edgar/data/0001470099/000155837015000233/R30.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-15-000233.txt
483,MOBL,0001470099,000155837015000233,https://www.sec.gov/Archives/edgar/data/0001470099/000155837015000233/R48.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-15-000233.txt
484,MOBL,0001470099,000155837015000233,https://www.sec.gov/Archives/edgar/data/0001470099/000155837015000233/R49.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-15-000233.txt
485,MOBL,0001470099,000155837015000233,https://www.sec.gov/Archives/edgar/data/0001470099/000155837015000233/R50.htm,https://www.sec.gov/Archives/edgar/data/0001470099/0001558370-15-000233.txt
486,MSFT,0000789019,000156459019027952,https://www.sec.gov/Archives/edgar/data/0000789019/000156459019027952/R73.htm,https://www.sec.gov/Archives/edgar/data/0000789019/0001564590-19-027952.txt
487,MSFT,0000789019,000156459019027952,https://www.sec.gov/Archives/edgar/data/0000789019/000156459019027952/R74.htm,https://www.sec.gov/Archives/edgar/data/0000789019/0001564590-19-027952.txt
